"Christie_murder_is_announced" "Christie_murder_of_rodger_ackroyd" "Christie_the_ABC_murders" "Francis_dead_cert" "Francis_odds_against" "M.Westmacott_giants_bread" "Stout_black_orchids" "Stout_right_to_die" "Stout_the_silent_speaker"
"charing" 0 0 0 0 0.0121307696973373 0 0 0 0
"chaser" 0 0 0 0.00914777080260254 0.00242615393946746 0 0 0 0
"chicago" 0 0 0 0.00114347135032532 0 0.000938183114580304 0 0.0149367986706249 0
"chicken" 0 0 0 0.00114347135032532 0.0109176927276036 0 0 0 0
"clients" 0 0 0 0 0.00485230787893492 0 0.00173463546635675 0.00186709983382811 0.00529170525201746
"cocktail" 0 0 0 0 0.00121307696973373 0 0 0.00186709983382811 0.0105834105040349
"cohen" 0 0 0 0 0 0 0 0.0112025990029687 0.00529170525201746
"comfortably" 0 0 0 0.00228694270065064 0.00363923090920119 0.00281454934374091 0.00173463546635675 0 0.00132292631300437
"complain" 0 0 0 0.00114347135032532 0.00242615393946746 0.00187636622916061 0 0.00186709983382811 0.00529170525201746
"complained" 0 0 0 0.00114347135032532 0.00727846181840238 0.00187636622916061 0 0 0.00132292631300437
"conceal" 0 0.020585450203796 0 0 0 0.00187636622916061 0.00173463546635675 0 0.00264585262600873
"conviction" 0 0 0 0.00228694270065064 0.00121307696973373 0.00187636622916061 0 0.00373419966765623 0.0039687789390131
"cornish" 0 0 0 0 0.0121307696973373 0 0 0 0
"coward" 0 0 0 0 0.00121307696973373 0.00750546491664243 0 0 0.00132292631300437
"darted" 0 0 0 0 0 0 0.00867317733178373 0.00186709983382811 0.00529170525201746
"dates" 0 0 0.00385564466378779 0.00114347135032532 0.00727846181840238 0 0.00173463546635675 0 0.00132292631300437
"daylight" 0 0 0 0.0102912421529279 0.00121307696973373 0 0 0 0
"deadly" 0 0 0 0.00343041405097595 0 0.00375273245832122 0.00346927093271349 0 0.00132292631300437
"deciding" 0 0 0 0.00228694270065064 0 0.00187636622916061 0 0.00933549916914057 0.00132292631300437
"deerfields" 0 0 0 0 0 0.00938183114580304 0 0 0
"delicate" 0 0 0 0.00343041405097595 0.00363923090920119 0.00187636622916061 0.00173463546635675 0 0.00132292631300437
"depressed" 0.00352174678640606 0 0 0.00457388540130127 0.00121307696973373 0.00187636622916061 0.00173463546635675 0 0.00132292631300437
"developed" 0.00352174678640606 0 0 0.00114347135032532 0.00727846181840238 0 0 0 0.00264585262600873
"dig" 0 0 0 0.00114347135032532 0.00242615393946746 0 0.00346927093271349 0.00560129950148434 0.00264585262600873
"dine" 0 0.00411709004075919 0 0 0 0.00469091557290152 0.00173463546635675 0.00560129950148434 0
"disaster" 0 0 0 0.00114347135032532 0.00606538484866865 0.00281454934374091 0 0.00186709983382811 0
"distinct" 0 0 0 0.00457388540130127 0 0.00375273245832122 0 0 0.00264585262600873
"document" 0 0 0 0 0.00242615393946746 0 0.00173463546635675 0.0112025990029687 0.00132292631300437
"doorstep" 0 0 0.00771128932757557 0.00343041405097595 0.00485230787893492 0.000938183114580304 0 0 0
"doubted" 0 0 0 0.00228694270065064 0.00121307696973373 0.00187636622916061 0.00173463546635675 0.00186709983382811 0.0039687789390131
"drag" 0 0 0 0 0.00121307696973373 0 0.00346927093271349 0.00560129950148434 0.00529170525201746
"draw" 0 0.00411709004075919 0 0.00343041405097595 0.00242615393946746 0.000938183114580304 0 0 0.0039687789390131
"dreams" 0.00352174678640606 0 0.00385564466378779 0.00343041405097595 0.00121307696973373 0.00281454934374091 0.00173463546635675 0 0
"dryly" 0 0 0 0.00114347135032532 0.00606538484866865 0 0.00520390639907024 0 0.00132292631300437
"earn" 0 0.00823418008151838 0 0.00114347135032532 0.00242615393946746 0 0.00173463546635675 0.00186709983382811 0.0039687789390131
"eastbourne" 0 0 0.0385564466378779 0 0 0 0 0 0
"effective" 0 0 0 0.00457388540130127 0.00485230787893492 0 0.00173463546635675 0 0.00132292631300437
"eighty" 0 0 0 0.00114347135032532 0.00121307696973373 0.000938183114580304 0.00173463546635675 0.00186709983382811 0.00661463156502183
"enemies" 0.00704349357281212 0 0.00385564466378779 0 0 0.000938183114580304 0.00173463546635675 0.00373419966765623 0.0039687789390131
"enthusiastic" 0 0 0.00385564466378779 0.00228694270065064 0 0.00469091557290152 0.00173463546635675 0 0.00132292631300437
"equipment" 0.00704349357281212 0 0 0.00228694270065064 0.00606538484866865 0 0.00173463546635675 0 0
"escaped" 0.00352174678640606 0.00411709004075919 0 0.00114347135032532 0 0.00656728180206213 0 0 0
"essential" 0 0 0 0.00343041405097595 0.00242615393946746 0.000938183114580304 0 0.00373419966765623 0.00264585262600873
"established" 0 0 0 0.00114347135032532 0.00242615393946746 0 0.00173463546635675 0.00560129950148434 0.0039687789390131
"estate" 0 0 0 0 0 0.00187636622916061 0.0104078127981405 0.00373419966765623 0
"exasperated" 0 0 0 0.00228694270065064 0.00121307696973373 0.00187636622916061 0 0 0.00661463156502183
"existed" 0 0 0 0.00457388540130127 0.00485230787893492 0.000938183114580304 0 0.00186709983382811 0
"experiment" 0 0.0123512701222776 0 0.00114347135032532 0 0 0.0104078127981405 0 0
"fascinated" 0 0 0 0.00114347135032532 0.00485230787893492 0.00375273245832122 0.00173463546635675 0 0
"favor" 0 0 0 0 0 0 0.00693854186542698 0.00373419966765623 0.00529170525201746
"february" 0 0 0 0.00571735675162659 0.00242615393946746 0.000938183114580304 0.00173463546635675 0.00186709983382811 0
"fierce" 0 0 0 0.00343041405097595 0.00242615393946746 0.00375273245832122 0 0 0.00132292631300437
"fill" 0.00704349357281212 0 0 0 0.00242615393946746 0.000938183114580304 0 0.00373419966765623 0.0039687789390131
"flatly" 0 0 0 0.00228694270065064 0.00485230787893492 0.000938183114580304 0.00173463546635675 0.00186709983382811 0.00132292631300437
"flying" 0 0 0 0 0.00363923090920119 0.00281454934374091 0.00346927093271349 0 0.00264585262600873
"fowler" 0 0 0.0385564466378779 0 0 0 0 0 0
"friendship" 0 0 0 0.00228694270065064 0 0.00656728180206213 0.00173463546635675 0 0
"frightening" 0.00704349357281212 0 0 0.00114347135032532 0 0.00656728180206213 0 0 0
"gain" 0 0.00411709004075919 0 0 0.00363923090920119 0.00562909868748182 0 0 0
"gas" 0 0 0 0.00228694270065064 0.00606538484866865 0.000938183114580304 0.00173463546635675 0 0.00132292631300437
"gloomily" 0 0 0 0.00343041405097595 0.00606538484866865 0 0 0 0.00264585262600873
"gravely" 0 0 0 0 0.00121307696973373 0.00844364803122273 0 0 0
"grievance" 0 0 0 0.00114347135032532 0.00606538484866865 0 0.00693854186542698 0 0
"guilt" 0 0.00411709004075919 0 0.00114347135032532 0.00363923090920119 0 0.00346927093271349 0 0.0039687789390131
"handled" 0 0 0 0.00343041405097595 0.00242615393946746 0 0.00346927093271349 0.00186709983382811 0.00264585262600873
"handling" 0 0 0 0.00114347135032532 0 0 0.00346927093271349 0 0.00926048419103056
"harder" 0 0 0 0.00114347135032532 0.00363923090920119 0.000938183114580304 0.00173463546635675 0.00373419966765623 0.00264585262600873
"headquarters" 0 0 0 0.00228694270065064 0.00121307696973373 0 0.00346927093271349 0.00560129950148434 0.00264585262600873
"hearted" 0.0140869871456242 0 0 0 0.00121307696973373 0.00469091557290152 0 0 0
"hens" 0.0352174678640606 0 0 0 0 0 0 0 0
"herb" 0 0 0 0 0 0 0 0 0.0132292631300437
"hm" 0 0 0 0.00343041405097595 0.00849153878813611 0 0 0 0
"horrified" 0 0 0 0.00114347135032532 0.00727846181840238 0.00281454934374091 0 0 0
"horrocks" 0 0 0 0 0 0 0.0173463546635675 0 0
"identity" 0 0 0 0.00228694270065064 0 0 0 0.00746839933531246 0.00529170525201746
"idiot" 0 0 0 0.00114347135032532 0.00242615393946746 0.00469091557290152 0 0.00373419966765623 0
"immense" 0 0 0 0.00228694270065064 0 0.00750546491664243 0 0 0
"inform" 0 0.00411709004075919 0 0.00114347135032532 0.00121307696973373 0 0.00173463546635675 0 0.00793755787802619
"inquiries" 0 0.0164683601630368 0 0.00228694270065064 0 0.00187636622916061 0.00173463546635675 0 0.00132292631300437
"inquiry" 0 0 0 0.00343041405097595 0 0 0.00173463546635675 0 0.00793755787802619
"instinctively" 0 0 0 0.00114347135032532 0.00606538484866865 0.00281454934374091 0 0 0.00132292631300437
"instrument" 0 0 0 0 0 0.00844364803122273 0.00173463546635675 0 0
"insult" 0 0 0 0 0.00242615393946746 0.000938183114580304 0.00520390639907024 0.00186709983382811 0.0039687789390131
"interruptions" 0 0 0 0 0.00121307696973373 0.000938183114580304 0.00867317733178373 0.00186709983382811 0.00264585262600873
"invisible" 0 0 0 0.00571735675162659 0.00242615393946746 0.000938183114580304 0.00173463546635675 0 0.00132292631300437
"irritated" 0 0 0 0 0.00121307696973373 0.00281454934374091 0.00346927093271349 0 0.00529170525201746
"j" 0 0 0 0.00114347135032532 0.00485230787893492 0.00469091557290152 0 0 0
"judgment" 0 0 0 0 0.00121307696973373 0.00562909868748182 0.00173463546635675 0 0.00264585262600873
"juice" 0 0 0 0 0.00606538484866865 0.00187636622916061 0.00173463546635675 0.00373419966765623 0
"jury" 0 0 0 0 0.00121307696973373 0 0.00520390639907024 0.00560129950148434 0.0039687789390131
"kicking" 0 0 0 0 0.00849153878813611 0.000938183114580304 0.00173463546635675 0 0.00132292631300437
"lad" 0 0 0 0.0102912421529279 0.00121307696973373 0 0 0 0
"lads" 0 0 0 0.00457388540130127 0.00727846181840238 0 0 0 0
"landing" 0 0 0 0.00571735675162659 0.00242615393946746 0.000938183114580304 0 0.00186709983382811 0.00132292631300437
"larches" 0 0.0411709004075919 0 0 0 0 0 0 0
"larger" 0.00352174678640606 0 0 0.00457388540130127 0.00363923090920119 0.00187636622916061 0 0 0
"laying" 0 0 0 0.00343041405097595 0 0.00469091557290152 0 0 0.00264585262600873
"lazy" 0 0 0 0 0 0.00562909868748182 0.00173463546635675 0.00186709983382811 0.00264585262600873
"lend" 0 0.00411709004075919 0 0 0.00485230787893492 0.00187636622916061 0.00173463546635675 0 0.00264585262600873
"lesson" 0 0 0 0.00114347135032532 0.00606538484866865 0 0.00346927093271349 0 0.00264585262600873
"loaded" 0 0 0 0.00343041405097595 0.00606538484866865 0 0 0.00186709983382811 0.00132292631300437
"loyal" 0.00352174678640606 0.00823418008151838 0.00385564466378779 0 0 0.00281454934374091 0 0.00186709983382811 0.00264585262600873
"luggage" 0 0.00411709004075919 0.00385564466378779 0.00114347135032532 0.00363923090920119 0 0.00693854186542698 0 0
"magic" 0.00352174678640606 0 0 0.00114347135032532 0 0.00750546491664243 0 0 0
"marigold" 0 0 0 0.0114347135032532 0 0 0 0 0
"marvellous" 0 0 0 0 0 0.00938183114580304 0 0 0
"meanwhile" 0 0 0 0.00228694270065064 0.00121307696973373 0 0.00173463546635675 0 0.00793755787802619
"melrose" 0 0.0411709004075919 0 0 0 0 0 0 0
"memories" 0.00704349357281212 0 0 0 0.00242615393946746 0.00187636622916061 0.00173463546635675 0.00560129950148434 0
"method" 0 0.0123512701222776 0.00385564466378779 0 0 0 0.00173463546635675 0.00186709983382811 0.00529170525201746
"microphone" 0 0 0 0.0102912421529279 0 0 0 0 0.00132292631300437
"minded" 0 0 0 0.00114347135032532 0 0.00656728180206213 0.00173463546635675 0 0.00132292631300437
"minor" 0 0 0 0.00457388540130127 0.00121307696973373 0 0.00173463546635675 0 0.00529170525201746
"moments" 0.00704349357281212 0.00411709004075919 0.00771128932757557 0.00114347135032532 0.00363923090920119 0.000938183114580304 0 0 0
"mon" 0 0.00411709004075919 0.0269895126465145 0 0 0.00187636622916061 0 0 0
"mouse" 0 0 0 0.00114347135032532 0.0109176927276036 0 0 0 0
"movie" 0 0 0 0 0.00121307696973373 0 0.0104078127981405 0.00186709983382811 0.00264585262600873
"muscle" 0 0 0 0.00343041405097595 0.00121307696973373 0.000938183114580304 0.00173463546635675 0.00560129950148434 0.00132292631300437
"nervously" 0.00704349357281212 0.00411709004075919 0.0115669339913634 0 0.00121307696973373 0.00281454934374091 0 0 0
"nightmare" 0 0.00411709004075919 0 0.00228694270065064 0.00121307696973373 0.00562909868748182 0 0 0
"ninth" 0 0 0 0 0 0.000938183114580304 0.00346927093271349 0 0.00926048419103056
"nod" 0 0 0.00385564466378779 0.00343041405097595 0 0.00187636622916061 0.00173463546635675 0.00373419966765623 0.00132292631300437
"nodding" 0 0.00823418008151838 0 0.00228694270065064 0.00363923090920119 0.00281454934374091 0 0 0
"noises" 0.00352174678640606 0 0 0 0 0.00375273245832122 0.00346927093271349 0 0.0039687789390131
"normally" 0.00352174678640606 0 0.00385564466378779 0.00457388540130127 0.00363923090920119 0 0 0.00186709983382811 0
"occasion" 0 0 0 0.00114347135032532 0.00121307696973373 0.00375273245832122 0.00173463546635675 0.00186709983382811 0.00264585262600873
"operations" 0.00352174678640606 0 0 0.00114347135032532 0.00242615393946746 0.00187636622916061 0.00173463546635675 0 0.0039687789390131
"ourselves" 0 0 0.00385564466378779 0.00228694270065064 0.00121307696973373 0.00375273245832122 0 0 0.00264585262600873
"owe" 0 0 0 0 0.00242615393946746 0 0.00173463546635675 0.0130696988367968 0
"palms" 0 0 0 0.00228694270065064 0 0.000938183114580304 0 0.00560129950148434 0.00529170525201746
"pang" 0 0 0 0 0 0.00938183114580304 0 0 0
"patiently" 0.00352174678640606 0 0 0.00228694270065064 0.00242615393946746 0.00281454934374091 0.00173463546635675 0 0.00132292631300437
"patrol" 0 0 0 0 0.0121307696973373 0 0 0 0
"pig" 0 0 0 0.00228694270065064 0 0.000938183114580304 0.00867317733178373 0 0.00264585262600873
"pillow" 0 0 0 0.00114347135032532 0.00363923090920119 0.00281454934374091 0.00173463546635675 0 0.00264585262600873
"plastic" 0 0 0 0.00114347135032532 0.00849153878813611 0 0 0 0.00264585262600873
"policy" 0 0 0 0.00114347135032532 0.00121307696973373 0.000938183114580304 0.00173463546635675 0.00186709983382811 0.00661463156502183
"possibilities" 0 0.00411709004075919 0 0.00114347135032532 0 0.00375273245832122 0.00173463546635675 0.00373419966765623 0.00132292631300437
"presented" 0 0 0 0.00228694270065064 0.00363923090920119 0.00281454934374091 0 0.00186709983382811 0.00132292631300437
"presume" 0 0 0 0 0 0 0.00693854186542698 0.00933549916914057 0.00132292631300437
"previously" 0.00352174678640606 0.00411709004075919 0 0 0 0.000938183114580304 0.00346927093271349 0 0.00661463156502183
"profile" 0 0 0 0.00343041405097595 0.00121307696973373 0 0 0.00746839933531246 0.00264585262600873
"profit" 0 0 0 0.00343041405097595 0.00727846181840238 0.000938183114580304 0 0 0
"promptly" 0 0 0 0.00228694270065064 0.00242615393946746 0.000938183114580304 0.00520390639907024 0 0.00264585262600873
"quarters" 0 0 0 0.00457388540130127 0.00363923090920119 0 0.00346927093271349 0.00186709983382811 0
"racecourses" 0 0 0 0.00228694270065064 0.00970461575786984 0 0 0 0
"raced" 0 0 0 0.00114347135032532 0.00849153878813611 0.00187636622916061 0 0 0
"racehorse" 0 0 0 0.00914777080260254 0.00242615393946746 0 0 0 0
"raising" 0 0.00823418008151838 0 0.00343041405097595 0.00121307696973373 0 0 0.00560129950148434 0.00132292631300437
"realise" 0 0 0.0192782233189389 0 0.00606538484866865 0 0 0 0
"receive" 0.00704349357281212 0.00411709004075919 0 0.00343041405097595 0.00242615393946746 0.000938183114580304 0 0 0.00132292631300437
"reckoned" 0 0 0 0.00686082810195191 0.00485230787893492 0 0 0 0
"recognised" 0.0105652403592182 0 0.00771128932757557 0 0.00606538484866865 0 0 0 0
"reference" 0 0.00411709004075919 0 0.00114347135032532 0.00485230787893492 0.00281454934374091 0 0 0.00132292631300437
"relatives" 0.00704349357281212 0 0.00771128932757557 0.00114347135032532 0.00242615393946746 0 0.00346927093271349 0.00186709983382811 0
"remains" 0 0 0 0.00343041405097595 0.00485230787893492 0 0.00346927093271349 0 0.00132292631300437
"rented" 0 0.00411709004075919 0.0115669339913634 0 0 0.000938183114580304 0.00173463546635675 0.00746839933531246 0
"resemblance" 0 0 0 0 0 0.00750546491664243 0 0 0.00264585262600873
"resentment" 0 0 0 0 0 0.00375273245832122 0 0.00186709983382811 0.00661463156502183
"reserve" 0 0 0 0.00114347135032532 0.00242615393946746 0.000938183114580304 0 0.00933549916914057 0.00132292631300437
"resting" 0 0 0 0.00228694270065064 0 0.00187636622916061 0.00346927093271349 0 0.00529170525201746
"restlessly" 0 0 0 0.00228694270065064 0.00363923090920119 0.00375273245832122 0.00173463546635675 0 0
"richdale" 0 0 0 0 0 0 0.0173463546635675 0 0
"rules" 0 0 0.00771128932757557 0.00457388540130127 0.00121307696973373 0 0 0.00186709983382811 0.00264585262600873
"sandwich" 0 0 0 0.00228694270065064 0.00485230787893492 0.000938183114580304 0.00173463546635675 0 0.00264585262600873
"savage" 0 0.00411709004075919 0 0.00457388540130127 0.00121307696973373 0.00187636622916061 0.00173463546635675 0 0.00132292631300437
"scar" 0 0 0 0.00686082810195191 0 0 0.00693854186542698 0 0
"scarcely" 0 0 0 0.00686082810195191 0.00121307696973373 0 0.00520390639907024 0 0
"scenes" 0 0 0 0 0 0.00938183114580304 0 0 0
"scrambled" 0 0 0 0.00114347135032532 0.00363923090920119 0.00562909868748182 0 0 0
"screen" 0 0 0 0.00343041405097595 0.00485230787893492 0.00187636622916061 0 0.00186709983382811 0
"secretly" 0 0.020585450203796 0 0 0.00121307696973373 0.00375273245832122 0 0 0
"sentimental" 0 0 0 0 0 0.00375273245832122 0.00693854186542698 0 0.00264585262600873
"seventeen" 0.00352174678640606 0.00411709004075919 0 0.00228694270065064 0.00242615393946746 0.000938183114580304 0 0.00560129950148434 0
"seventh" 0 0 0 0.00114347135032532 0 0.00187636622916061 0 0.00746839933531246 0.0039687789390131
"shirts" 0 0 0 0.00228694270065064 0 0.000938183114580304 0.00173463546635675 0 0.00793755787802619
"shoe" 0 0.00411709004075919 0 0 0.00727846181840238 0 0.00346927093271349 0 0.00132292631300437
"similar" 0 0 0.00385564466378779 0.00228694270065064 0.00242615393946746 0.000938183114580304 0.00520390639907024 0 0.00132292631300437
"sisters" 0.00352174678640606 0 0 0 0 0.00750546491664243 0 0.00186709983382811 0
"sobbed" 0 0 0 0.00114347135032532 0 0.00844364803122273 0 0 0
"solved" 0 0 0.00385564466378779 0 0 0.000938183114580304 0.00520390639907024 0.00186709983382811 0.00529170525201746
"soup" 0 0 0 0.00228694270065064 0.00485230787893492 0.000938183114580304 0.00520390639907024 0 0
"specific" 0 0 0 0 0.00242615393946746 0 0.00346927093271349 0.00373419966765623 0.00529170525201746
"spectacular" 0 0 0 0.00114347135032532 0.00363923090920119 0.00281454934374091 0 0 0.0039687789390131
"spending" 0 0.00411709004075919 0 0.00228694270065064 0.00121307696973373 0.000938183114580304 0.00173463546635675 0 0.00529170525201746
"spoon" 0.00704349357281212 0 0 0 0.00242615393946746 0.000938183114580304 0.00520390639907024 0.00186709983382811 0.00132292631300437
"sprang" 0 0.00823418008151838 0 0.00457388540130127 0 0 0.00520390639907024 0 0.00132292631300437
"stamped" 0 0.00411709004075919 0 0.00114347135032532 0.00363923090920119 0 0.00173463546635675 0 0.00529170525201746
"starter" 0.00352174678640606 0 0 0.0102912421529279 0 0 0 0 0
"store" 0 0 0 0.00114347135032532 0.00363923090920119 0 0.00520390639907024 0.00373419966765623 0.00132292631300437
"strategy" 0 0 0 0 0.00242615393946746 0 0 0 0.0105834105040349
"stretch" 0 0 0 0 0.00363923090920119 0.000938183114580304 0.00346927093271349 0.00560129950148434 0.00132292631300437
"stricken" 0 0.00411709004075919 0 0.00114347135032532 0.00121307696973373 0.00469091557290152 0 0 0.00264585262600873
"stronger" 0 0.00823418008151838 0 0.00114347135032532 0.00121307696973373 0.00469091557290152 0.00173463546635675 0 0
"suffering" 0 0 0.00771128932757557 0 0 0.00562909868748182 0 0 0.00264585262600873
"suicide" 0 0.00823418008151838 0 0.00228694270065064 0.00121307696973373 0.000938183114580304 0.00173463546635675 0.00560129950148434 0
"surface" 0 0 0 0 0.00727846181840238 0 0.00346927093271349 0 0.00264585262600873
"surprisingly" 0.00352174678640606 0 0.0154225786551511 0.00114347135032532 0.00363923090920119 0.000938183114580304 0 0 0
"tag" 0 0 0 0 0 0 0.0121424482644972 0.00186709983382811 0.00264585262600873
"talks" 0 0.00411709004075919 0.00385564466378779 0.00114347135032532 0.00121307696973373 0.00187636622916061 0 0.00186709983382811 0.0039687789390131
"task" 0 0 0 0.00228694270065064 0.00363923090920119 0.00375273245832122 0.00173463546635675 0 0
"tender" 0 0 0 0.00457388540130127 0 0.00187636622916061 0.00173463546635675 0.00186709983382811 0.00264585262600873
"terror" 0.00704349357281212 0.00411709004075919 0 0 0 0.00656728180206213 0 0 0
"text" 0 0 0 0 0 0.00375273245832122 0 0 0.00793755787802619
"thomkins" 0 0 0 0.0114347135032532 0 0 0 0 0
"threat" 0 0.00411709004075919 0 0.00114347135032532 0.00242615393946746 0.00187636622916061 0.00520390639907024 0 0.00132292631300437
"tightly" 0.00704349357281212 0.00411709004075919 0 0.00114347135032532 0.00242615393946746 0.00375273245832122 0 0 0
"tipped" 0 0 0 0.0102912421529279 0.00121307696973373 0 0 0 0
"toss" 0 0 0 0 0.00121307696973373 0.00187636622916061 0.00520390639907024 0.00186709983382811 0.0039687789390131
"touching" 0 0 0 0 0.00363923090920119 0.00187636622916061 0.00520390639907024 0 0.00264585262600873
"tour" 0 0 0 0.00114347135032532 0.00363923090920119 0.00469091557290152 0 0 0.00132292631300437
"trigger" 0 0 0 0.00228694270065064 0.00121307696973373 0 0.0121424482644972 0 0
"troubled" 0 0 0 0.00457388540130127 0.00363923090920119 0.00187636622916061 0 0.00186709983382811 0
"typing" 0 0 0 0.00114347135032532 0.00485230787893492 0 0.00173463546635675 0 0.00529170525201746
"unfair" 0 0 0 0.00114347135032532 0.00121307696973373 0.00656728180206213 0 0 0.00132292631300437
"unfortunately" 0 0.00411709004075919 0.00771128932757557 0.00228694270065064 0.00121307696973373 0.000938183114580304 0 0.00186709983382811 0.00264585262600873
"unimportant" 0 0.00823418008151838 0 0.00114347135032532 0 0.00187636622916061 0.00173463546635675 0.00186709983382811 0.0039687789390131
"unusually" 0 0 0 0.00114347135032532 0 0.00844364803122273 0 0 0
"upper" 0 0 0 0.00343041405097595 0.00121307696973373 0.000938183114580304 0.00520390639907024 0 0.00264585262600873
"value" 0.00704349357281212 0 0 0.00228694270065064 0.00727846181840238 0 0 0 0
"verbatim" 0 0 0 0 0 0 0 0.0130696988367968 0.0039687789390131
"victims" 0 0 0.0231338679827267 0.00343041405097595 0 0.000938183114580304 0 0 0
"visited" 0.00352174678640606 0.0123512701222776 0.00771128932757557 0 0.00242615393946746 0 0 0.00373419966765623 0
"visitor" 0 0 0.00385564466378779 0 0.00121307696973373 0.00187636622916061 0.00173463546635675 0 0.00661463156502183
"waiter" 0 0 0.00385564466378779 0.00114347135032532 0.00121307696973373 0.000938183114580304 0.00173463546635675 0 0.00661463156502183
"washing" 0 0 0.00385564466378779 0 0.00485230787893492 0.00187636622916061 0.00346927093271349 0 0.00132292631300437
"wasting" 0 0 0.00385564466378779 0.00114347135032532 0.00121307696973373 0.000938183114580304 0.00173463546635675 0.00560129950148434 0.00264585262600873
"whispering" 0 0 0 0.00686082810195191 0 0.00281454934374091 0 0 0.00132292631300437
"wise" 0 0.0123512701222776 0 0 0.00121307696973373 0.00281454934374091 0.00173463546635675 0 0.00264585262600873
"wrench" 0 0 0 0.00114347135032532 0 0 0 0.00186709983382811 0.0105834105040349
"acquired" 0 0 0 0.00343041405097595 0.00363923090920119 0 0.00173463546635675 0 0.00264585262600873
"africa" 0 0.00823418008151838 0 0.00114347135032532 0.00121307696973373 0.00469091557290152 0 0 0
"ages" 0 0 0.00385564466378779 0.00343041405097595 0 0.00375273245832122 0.00173463546635675 0 0
"agreement" 0.00352174678640606 0 0.00385564466378779 0.00114347135032532 0.00242615393946746 0 0 0.00560129950148434 0.00132292631300437
"aiming" 0.00704349357281212 0 0 0.00343041405097595 0 0.00281454934374091 0.00173463546635675 0 0
"alibis" 0 0.00823418008151838 0 0 0 0 0 0.00933549916914057 0.00264585262600873
"announce" 0 0.00823418008151838 0 0.00114347135032532 0 0 0.00173463546635675 0.00186709983382811 0.00529170525201746
"announcement" 0.00704349357281212 0.00411709004075919 0 0 0.00121307696973373 0.00375273245832122 0 0 0.00132292631300437
"antitoxin" 0 0 0 0 0 0 0.0156117191972107 0 0
"approach" 0 0.00411709004075919 0 0.00228694270065064 0 0.000938183114580304 0.00173463546635675 0 0.00529170525201746
"apt" 0 0 0 0.00228694270065064 0.00121307696973373 0 0.00520390639907024 0.00186709983382811 0.00264585262600873
"arranging" 0 0 0 0.00114347135032532 0.00121307696973373 0 0.00693854186542698 0 0.0039687789390131
"attendants" 0.00352174678640606 0 0 0.00800429945227722 0 0 0 0.00186709983382811 0
"automatic" 0 0 0 0 0.00485230787893492 0 0 0.00373419966765623 0.0039687789390131
"autumn" 0 0.00411709004075919 0.00385564466378779 0.00114347135032532 0.00121307696973373 0.00469091557290152 0 0 0
"bald" 0 0 0 0.00228694270065064 0.00606538484866865 0 0 0.00186709983382811 0.00132292631300437
"barked" 0 0 0 0 0 0.000938183114580304 0.00346927093271349 0.00186709983382811 0.00661463156502183
"bars" 0 0 0 0.00343041405097595 0.00363923090920119 0.000938183114580304 0 0.00373419966765623 0
"beans" 0 0 0.0115669339913634 0.00114347135032532 0 0 0.00346927093271349 0.00186709983382811 0.00264585262600873
"bears" 0 0 0 0 0.00121307696973373 0 0.013877083730854 0 0
"begins" 0 0 0.0115669339913634 0.00228694270065064 0 0.00187636622916061 0 0.00186709983382811 0.00132292631300437
"bert" 0 0 0 0.0102912421529279 0 0 0 0 0
"blast" 0 0 0 0.00457388540130127 0.00363923090920119 0.000938183114580304 0 0.00186709983382811 0
"blowing" 0 0 0 0.00686082810195191 0.00121307696973373 0.000938183114580304 0 0 0.00132292631300437
"boot" 0 0 0 0.00114347135032532 0.00485230787893492 0.000938183114580304 0 0.00373419966765623 0.00132292631300437
"boring" 0.00352174678640606 0 0.00385564466378779 0.00114347135032532 0.00242615393946746 0.00375273245832122 0 0 0
"borrow" 0 0 0 0.00457388540130127 0.00363923090920119 0.000938183114580304 0 0 0.00132292631300437
"bowed" 0 0.0247025402445551 0 0 0 0.000938183114580304 0 0.00373419966765623 0
"brand" 0 0 0 0.00571735675162659 0.00121307696973373 0.000938183114580304 0 0.00186709983382811 0.00132292631300437
"breathed" 0.00352174678640606 0 0.00385564466378779 0.00114347135032532 0 0.00187636622916061 0.00173463546635675 0.00373419966765623 0.00132292631300437
"breeches" 0 0 0 0.00571735675162659 0.00485230787893492 0 0 0 0
"briskly" 0 0 0 0.00686082810195191 0.00242615393946746 0 0.00173463546635675 0 0
"brow" 0 0 0 0.00228694270065064 0 0 0.00693854186542698 0.00186709983382811 0.00264585262600873
"brownstone" 0 0 0 0 0 0 0 0.0149367986706249 0.00132292631300437
"bulk" 0 0 0 0.00228694270065064 0.00121307696973373 0.000938183114580304 0.00173463546635675 0.00186709983382811 0.0039687789390131
"burden" 0 0 0 0.00114347135032532 0.00121307696973373 0.00562909868748182 0 0 0.00132292631300437
"campaign" 0 0 0 0 0.00242615393946746 0.00375273245832122 0 0.00373419966765623 0.00132292631300437
"canceled" 0 0 0 0 0 0 0.00173463546635675 0.00373419966765623 0.00793755787802619
"chain" 0 0.00411709004075919 0 0.00114347135032532 0.00242615393946746 0.00281454934374091 0.00173463546635675 0 0.00132292631300437
"chattering" 0 0 0 0.00343041405097595 0 0.00469091557290152 0.00173463546635675 0 0
"chiefly" 0 0 0 0 0.00242615393946746 0 0.00346927093271349 0.00186709983382811 0.00529170525201746
